2As2O3-1-2--1_0_0_-1-Iz-0.77_0.21,4.012,4.256006969
2As2O3-1-2--1_0_0_-1-Iz-0.79_-0.09,4.04,4.256006969
2As2O3-1-2-1_0_0_1--0.03_-0.88,4.001,4.256006969
2As2O3-1-2-1_0_0_1--0.35_-0.04,4.065,4.256006969
2As2O3-1-2-1_0_0_1--0.35_0.79,4.012,4.256006969
2As2O3-1-2-1_0_0_1--0.36_-0.05,4.07,4.256006969
2As2O3-1-2-1_0_0_1--0.38_-0.09,4.068,4.256006969
2As2O3-1-2-1_0_0_1--0.4_-0.79,4.014,4.256006969
2As2O3-1-2-1_0_0_1--0.5_-0.5,4.007,4.256006969
2As2O3-1-2-1_0_0_1--0.88_-0.59,4.062,4.256006969
2As2O3-1-2-1_0_0_1-0.04_0.5,4.108,4.256006969
2As2O3-1-2-1_0_0_1-0_0.5,4.114,4.256006969
2As2O3-1-2-1_0_0_1-0_0,3.988,4.256006969
2Ta2Te3-1-2--1_0_0_-1--0.13_0.74,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1--0.17_-0.33,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1--0.21_0.59,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1--0.2_0.59,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1--0.32_-0.64,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1--0.36_0.28,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1--0.54_-0.09,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1-0.12_0.24,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1-0.5_0,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1-0.75_0.51,0.0,0.0
2Ta2Te3-1-2--1_0_0_-1-Iz-0.75_0.51,0.0,0.0
2Ta2Te3-1-2-1_0_0_1--0.08_-0.15,0.0,0.0
2Ta2Te3-1-2-1_0_0_1--0.15_0.71,0.0,0.0
2Ta2Te3-1-2-1_0_0_1--0.19_-0.37,0.0,0.0
2Ta2Te3-1-2-1_0_0_1--0.22_0.55,0.0,0.0
2Ta2Te3-1-2-1_0_0_1--0.38_0.24,0.0,0.0
2Ta2Te3-1-2-1_0_0_1--0.48_0.04,0.0,0.0
2Ta2Te3-1-2-1_0_0_1--0.81_-0.63,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.15_-0.71,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.1_0.2,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.38_-0.24,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.42_0.83,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.43_0.85,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.43_0.86,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.46_-0.09,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.53_0.06,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.56_0.13,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0.66_0.32,0.0,0.0
2Ta2Te3-1-2-1_0_0_1-0_0,0.0,0.0
1F2C3Hf4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1F2C3Hf4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1F2C3Hf4-1-2-1_0_0_1-0_0,0.0,0.0
1F2C3Ti4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1F2C3Ti4-1-2-1_-1_1_0-0_0,0.0,0.0
1F2C3Ti4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1F2C3Ti4-1-2-1_0_0_1-0.33_0.67,0.0,0.0
1F2C3Ti4-1-2-1_0_0_1-0_0,0.0,0.0
1F2C3Y4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1F2C3Zr4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1F2C3Zr4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1F2C3Zr4-1-2-1_0_0_1-0_0,0.0,0.0
1F2N3Sc4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1F2N3Sc4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1F2N3Sc4-1-2-1_0_0_1-0_0,0.0,0.0
1F2N3Y4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1F2N3Y4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1O2C3Hf4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1O2C3Hf4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1O2C3Nb4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1O2C3Nb4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1O2C3Nb4-1-2-1_0_0_1-0_0,0.0,0.0
1O2C3Ti4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1O2C3Ti4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1O2C3Ti4-1-2-1_0_0_1-0_0,0.0,0.0
1O2C3Zr4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1O2N3Hf4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1O2N3Hf4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1O2N3Hf4-1-2-1_0_0_1-0_0,0.0,0.0
1O2N3Ti4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1O2N3Ti4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1O2N3Ti4-1-2-1_0_0_1-0_0,0.0,0.0
1In2Te5-1-2--1_0_0_-1--0.04_-0.14,0.915,1.080264839
1In2Te5-1-2--1_0_0_-1--0.35_0.24,0.867,1.080264839
1In2Te5-1-2--1_0_0_-1-0.19_0.32,0.788,1.080264839
1In2Te5-1-2--1_0_0_-1-0.26_-0.54,0.856,1.080264839
1In2Te5-1-2--1_0_0_-1-0.27_-0.53,0.861,1.080264839
1In2Te5-1-2--1_0_0_-1-0.42_-0.22,0.977,1.080264839
1In2Te5-1-2--1_0_0_-1-0.5_-0.07,0.862,1.080264839
1In2Te5-1-2--1_0_0_-1-0.73_0.39,0.857,1.080264839
1In2Te5-1-2--1_0_0_-1-Iz-0.26_0.52,0.898,1.080264839
1In2Te5-1-2--1_0_0_-1-Iz-0.5_0,0.888,1.080264839
1In2Te5-1-2--1_0_0_-1-Iz-0.73_0.39,0.933,1.080264839
1In2Te5-1-2-1_0_0_1--0.23_-0.46,0.865,1.080264839
1In2Te5-1-2-1_0_0_1--0.31_0.38,0.854,1.080264839
1In2Te5-1-2-1_0_0_1--0.31_0.39,0.85,1.080264839
1In2Te5-1-2-1_0_0_1--0.54_-0.08,0.902,1.080264839
1In2Te5-1-2-1_0_0_1--0.55_-0.11,0.897,1.080264839
1In2Te5-1-2-1_0_0_1--0.6_-0.2,0.858,1.080264839
1In2Te5-1-2-1_0_0_1--0.83_-0.66,0.864,1.080264839
1In2Te5-1-2-1_0_0_1-0.23_0.46,0.89,1.080264839
1In2Te5-1-2-1_0_0_1-0.23_0.47,0.885,1.080264839
1In2Te5-1-2-1_0_0_1-0.29_0.59,0.861,1.080264839
1In2Te5-1-2-1_0_0_1-0.54_0.08,0.9,1.080264839
1In2Te5-1-2-1_0_0_1-0.5_0,0.895,1.080264839
1In2Te5-1-2-1_0_0_1-0.6_0.2,0.908,1.080264839
1In2Te5-1-2-1_0_0_1-0.83_0.66,0.908,1.080264839
1In2Te5-1-2-1_0_0_1-0_0,0.859,1.080264839
1In2Te5-1-2-1_0_0_1-Iz-0.5_0,0.776,1.080264839
1C3Sc4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1C3Sc4-1-2-1_0_0_1-0.33_0.67,0.0,0.0
1C3Y4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1C3Y4-1-2-1_0_0_1--0.33_0.33,0.0,0.0
1C3Y4-1-2-1_0_0_1-0.33_0.67,0.0,0.0
1C3Y4-1-2-1_0_0_1-0_0,0.0,0.0
1Cr3Te4-1-2--1_0_0_-1--0.33_-0.66,0.0,0.0
1Cr3Te4-1-2-1_0_0_1-0_0,0.0,0.0
1N3Y4-1-2-1_-1_1_0--0.33_0.33,0.0,0.0
1N3Y4-1-2-1_-1_1_0-0_0,0.0,0.0
1N3Y4-1-2-1_0_0_1-0.33_0.67,0.0,0.0
1N3Y4-1-2-1_0_0_1-0_0,0.0,0.0
1BN-1-2--1_0_0_-1-Iz--0.33_0.33,4.232,4.666851528
1BN-1-2--1_0_0_-1-Iz-0.33_-0.33,4.271,4.666851528
1BN-1-2--1_0_0_-1-Iz-0_0,4.511,4.666851528
1BN-1-2-1_0_0_1--0.33_0.33,4.534,4.666851528
1BN-1-2-1_0_0_1-0_0,4.234,4.666851528
1GeTe-1-2--1_0_0_-1-Iz--0.33_0.33,0.369,1.473578449
1HgSe-1-2--1_0_0_-1-Iz-0_0,0.111,0.117087272
1HgSe-1-2--1_1_-1_0-Iz-0.33_-0.33,0.038,0.117087272
1HgSe-1-2-1_-1_1_0-0_0,0.053,0.117087272
1HgSe-1-2-1_0_0_1--0.33_0.33,0.111,0.117087272
1HgSe-1-2-1_0_0_1-0.33_-0.33,0.023,0.117087272
1HgTe-1-2--1_0_0_-1-Iz-0_0,0.13,0.153168519
1HgTe-1-2--1_1_-1_0-Iz-0.33_-0.33,0.004,0.153168519
1HgTe-1-2-1_-1_1_0-0_0,0.045,0.153168519
1HgTe-1-2-1_0_0_1--0.33_0.33,0.211,0.153168519
1HgTe-1-2-1_0_0_1-0.33_-0.33,0.028,0.153168519
1PbTe-1-2--1_0_0_-1-Iz--0.33_0.33,0.438,0.929851621
1PbTe-1-2--1_0_0_-1-Iz-0.33_-0.33,0.527,0.929851621
1PbTe-1-2--1_0_0_-1-Iz-0_0,0.464,0.929851621
1PbTe-1-2--1_1_-1_0-Iz-0.33_-0.33,0.398,0.929851621
1PbTe-1-2--1_1_-1_0-Iz-0_0,0.488,0.929851621
1PbTe-1-2-1_-1_1_0--0.33_0.33,0.0,0.929851621
1PbTe-1-2-1_-1_1_0-0.33_-0.33,0.008,0.929851621
1PbTe-1-2-1_0_0_1--0.33_0.33,0.0,0.929851621
1PbTe-1-2-1_0_0_1-0_0,0.021,0.929851621
1SeSn-1-2--1_0_0_-1-Iz--0.33_0.33,0.701,2.176639795
1SeSn-1-2--1_0_0_-1-Iz-0_0,0.423,2.176639795
1SeSn-1-2--1_1_-1_0-Iz-0.33_-0.33,0.515,2.176639795
1SeSn-1-2-1_-1_1_0--0.33_0.33,0.913,2.176639795
1SeSn-1-2-1_-1_1_0-0.33_-0.33,0.905,2.176639795
1SeSn-1-2-1_0_0_1--0.33_0.33,0.902,2.176639795
1SeSn-1-2-1_0_0_1-0_0,0.956,2.176639795
1SnTe-1-2--1_0_0_-1-Iz--0.33_0.33,0.418,1.582301202
1SnTe-1-2--1_0_0_-1-Iz-0_0,0.339,1.582301202
1SnTe-1-2--1_1_-1_0-Iz-0.33_-0.33,0.328,1.582301202
2AgCl-1-2--1_0_0_-1--1.0_-1.0,1.086,1.568728877
2AgCl-1-2--1_0_0_-1-0.5_0,1.258,1.568728877
2AgCl-1-2--1_0_0_-1-0.79_0.58,1.221,1.568728877
2AgCl-1-2-1_-1_0_-1-Iz-0.5_0,1.324,1.568728877
2AgCl-1-2-1_0_0_1--0.33_-0.67,1.198,1.568728877
2AgCl-1-2-1_0_0_1-0.5_0,1.279,1.568728877
2AgCl-1-2-1_0_0_1-0.79_0.58,1.254,1.568728877
2AgCl-1-2-1_0_0_1-0_0,1.329,1.568728877
2AgO-1-2--1_0_0_-1--0.5_-0.5,0.24,0.16386872
2AgO-1-2--1_0_0_-1-0_-0.69,0.063,0.16386872
2AgO-1-2--1_0_0_-1-0_0.5,0.217,0.16386872
2AgO-1-2-1_0_0_1--0.5_-0.19,0.158,0.16386872
2AgO-1-2-1_0_0_1-0.5_0.17,0.05,0.16386872
2AgO-1-2-1_0_0_1-0.5_0.19,0.039,0.16386872
2AgO-1-2-1_0_0_1-0.5_0,0.164,0.16386872
2AgO-1-2-1_0_0_1-0_-0.69,0.0,0.16386872
2AgO-1-2-1_0_0_1-0_-1.0,0.161,0.16386872
2AlS-2-2--1_0_0_-1-Iz--0.33_0.33,1.878,2.085252661
2AlS-2-2--1_0_0_-1-Iz-0.33_-0.33,1.877,2.085252661
2AlS-2-2--1_0_0_-1-Iz-0_0,1.803,2.085252661
2AlS-2-2-1_0_0_1-0.33_-0.33,1.838,2.085252661
2AlS-2-2-1_0_0_1-0_0,1.868,2.085252661
2AlSe-1-2--1_0_0_-1-Iz--0.33_0.33,1.731,1.997465295
2AlSe-1-2--1_0_0_-1-Iz-0.33_-0.33,1.697,1.997465295
2AlSe-1-2--1_0_0_-1-Iz-0_0,1.613,1.997465295
2AlSe-1-2-1_0_0_1-0.33_-0.33,1.647,1.997465295
2AlSe-1-2-1_0_0_1-0_0,1.721,1.997465295
2AlTe-1-2--1_0_0_-1--0.33_0.33,1.674,1.955444505
2AlTe-1-2--1_0_0_-1-0.5_0,1.608,1.955444505
2AlTe-1-2--1_0_0_-1-0_0,1.48,1.955444505
2AlTe-1-2--1_0_0_-1-Iz-0.79_0.58,1.564,1.955444505
2AlTe-1-2-1_0_0_1--0.33_0.33,1.471,1.955444505
2AlTe-1-2-1_0_0_1--0.67_-0.33,1.686,1.955444505
2AlTe-1-2-1_0_0_1-0.5_0,1.61,1.955444505
2AlTe-1-2-1_0_0_1-0.79_0.58,1.501,1.955444505
2AlTe-1-2-1_0_0_1-0_0,1.493,1.955444505
2AlTe-1-2-1_0_0_1-Iz-0.5_0,1.524,1.955444505
2AlTe-2-2--1_0_0_-1-Iz--0.33_0.33,1.475,1.74798174
2AlTe-2-2--1_0_0_-1-Iz-0.33_-0.33,1.334,1.74798174
2AlTe-2-2--1_0_0_-1-Iz-0_0,1.318,1.74798174
2AlTe-2-2-1_0_0_1-0.33_-0.33,1.318,1.74798174
2AlTe-2-2-1_0_0_1-0_0,1.472,1.74798174
2AuBr-1-2-1_0_0_1--0.25_0.25,1.735,1.985337885
2AuBr-1-2-1_0_0_1-0.5_-0.01,1.74,1.985337885
2AuBr-1-2-1_0_0_1-0.5_0.5,1.723,1.985337885
2AuBr-1-2-1_0_0_1-0_0,1.63,1.985337885
2AuO-1-2--1_0_0_-1--0.5_-0.19,0.069,0.173520448
2AuO-1-2--1_0_0_-1--0.5_-0.5,0.211,0.173520448
2AuO-1-2--1_0_0_-1-0_-0.69,0.119,0.173520448
2AuO-1-2--1_0_0_-1-0_0.5,0.199,0.173520448
2AuO-1-2-1_0_0_1--0.5_-0.19,0.138,0.173520448
2AuO-1-2-1_0_0_1--0.5_-0.5,0.086,0.173520448
2AuO-1-2-1_0_0_1-0.5_0.19,0.157,0.173520448
2AuO-1-2-1_0_0_1-0.5_0,0.213,0.173520448
2AuO-1-2-1_0_0_1-0_-0.69,0.023,0.173520448
2AuO-1-2-1_0_0_1-0_-1.0,0.192,0.173520448
2AuS-1-2--1_0_0_-1--0.5_-0.5,1.069,1.216339228
2AuS-1-2--1_0_0_-1-0_0.5,1.041,1.216339228
2AuS-1-2-1_0_0_1-0.5_0.16,0.995,1.216339228
2AuS-1-2-1_0_0_1-0.5_0.18,0.976,1.216339228
2AuSe-1-2--1_0_0_-1--0.5_-0.5,0.751,0.955887504
2AuSe-1-2-1_0_0_1-0.5_0.17,0.615,0.955887504
2AuTe-1-2--1_0_0_-1--0.5_-0.5,0.438,0.6181339
2AuTe-1-2-1_0_0_1-0.5_0.17,0.232,0.6181339
2AuTe-1-2-1_0_0_1-0.5_0.19,0.185,0.6181339
2BrCs-1-2-1_0_0_1--0.5_0,4.007,4.080418573
2BrCu-1-2--1_0_0_-1-0_-1.0,1.826,1.522054166
2BrCu-1-2-1_0_0_1--0.33_-0.67,1.823,1.522054166
2BrCu-1-2-1_0_0_1--1.0_0,1.829,1.522054166
2BrCu-2-2-1_0_0_1-0_0,1.76,1.496000284
2BrHf-1-2--1_0_0_-1--0.67_-0.33,0.0,0.0
2BrHf-1-2--1_0_0_-1--1.0_-1.0,0.0,0.0
2BrHf-1-2--1_0_0_-1-0.5_0,0.0,0.0
2BrHf-1-2--1_0_0_-1-0.79_0.58,0.0,0.0
2BrHf-1-2--1_0_0_-1-Iz-0.5_0,0.0,0.0
2BrHf-1-2-1_0_0_1--0.33_-0.67,0.0,0.0
2BrHf-1-2-1_0_0_1-0.33_0.67,0.0,0.0
2BrHf-1-2-1_0_0_1-0.5_0,0.0,0.0
2BrHf-1-2-1_0_0_1-0.79_0.58,0.0,0.0
2BrHf-1-2-1_0_0_1-0_0,0.0,0.0
2BrK-1-2-1_0_0_1--0.5_0,4.095,4.374141645
2BrK-1-2-1_0_0_1-0_0,3.933,4.374141645
2BrRb-1-2-1_0_0_1--0.5_0,3.99,4.180139978
2BrTl-1-2--1_0_0_-1--0.67_-0.33,2.781,3.059580194
2BrTl-1-2--1_0_0_-1--0.99_-0.98,2.598,3.059580194
2BrTl-1-2--1_0_0_-1-0.5_0,2.808,3.059580194
2BrTl-1-2--1_0_0_-1-0.78_0.57,2.693,3.059580194
2BrTl-1-2--1_0_0_-1-Iz-0.5_0,2.801,3.059580194
2BrTl-1-2-1_0_0_1--0.02_-0.03,2.87,3.059580194
2BrTl-1-2-1_0_0_1--0.32_-0.64,2.838,3.059580194
2BrTl-1-2-1_0_0_1-0.32_0.64,2.863,3.059580194
2BrTl-1-2-1_0_0_1-0.5_0,2.844,3.059580194
2BrTl-1-2-1_0_0_1-0.78_0.57,2.811,3.059580194
2BrTl-1-2-1_0_0_1-0_0,2.863,3.059580194
2BrZr-2-2--1_0_0_-1--0.67_-0.33,0.0,0.0
2BrZr-2-2--1_0_0_-1-0_0,0.0,0.0
2BrZr-2-2-1_0_0_1--0.33_-0.67,0.0,0.0
2BrZr-2-2-1_0_0_1--0.67_-0.33,0.0,0.0
2BrZr-2-2-1_0_0_1--1.0_-1.0,0.0,0.0
2CaCl-1-2-1_0_0_1--0.5_-0.5,0.0,0.0
2CaCl-1-2-1_0_0_1-0.5_0,0.0,0.0
2CaCl-1-2-1_0_0_1-0_0,0.0,0.0
2CdS-1-2--1_0_0_-1--1.0_-1.0,1.319,1.785819904
2CdS-1-2--1_0_0_-1-0.79_0.58,1.387,1.785819904
2CdS-1-2-1_0_0_1--0.33_-0.67,1.298,1.785819904
2CdS-1-2-1_0_0_1-0.79_0.58,1.349,1.785819904
2CdS-1-2-1_0_0_1-0_0,1.531,1.785819904
2CdSe-1-2--1_0_0_-1--0.67_-0.33,1.125,1.402387609
2CdSe-1-2--1_0_0_-1--1.0_-1.0,1.054,1.402387609
2CdSe-1-2--1_0_0_-1-0.5_0,1.054,1.402387609
2CdSe-1-2--1_0_0_-1-0.79_0.58,1.07,1.402387609
2CdSe-1-2--1_0_0_-1-Iz-0.5_0,1.073,1.402387609
2CdSe-1-2-1_0_0_1--0.33_-0.67,0.951,1.402387609
2CdSe-1-2-1_0_0_1-0.33_0.67,1.138,1.402387609
2CdSe-1-2-1_0_0_1-0.5_0,1.048,1.402387609
2CdSe-1-2-1_0_0_1-0.79_0.58,1.029,1.402387609
2CdSe-1-2-1_0_0_1-0_0,1.14,1.402387609
2CdTe-1-2--1_0_0_-1--0.67_-0.33,0.563,0.632554623
2CdTe-1-2--1_0_0_-1--1.0_-1.0,0.547,0.632554623
2CdTe-1-2--1_0_0_-1-0.5_0,0.605,0.632554623
2CdTe-1-2--1_0_0_-1-0.79_0.58,0.556,0.632554623
2CdTe-1-2--1_0_0_-1-Iz-0.5_0,0.615,0.632554623
2CdTe-1-2-1_0_0_1--0.33_-0.67,0.545,0.632554623
2CdTe-1-2-1_0_0_1-0.33_0.67,0.566,0.632554623
2CdTe-1-2-1_0_0_1-0.5_0,0.598,0.632554623
2CdTe-1-2-1_0_0_1-0.79_0.58,0.563,0.632554623
2CdTe-1-2-1_0_0_1-0_0,0.531,0.632554623
2ClCs-1-2-1_0_0_1--0.5_0,4.477,4.459816516
2ClHf-1-2--1_0_0_-1--0.67_-0.33,0.0,0.0
2ClHf-1-2--1_0_0_-1-0.5_0,0.0,0.0
2ClHf-1-2--1_0_0_-1-0.79_0.58,0.0,0.0
2ClHf-1-2--1_0_0_-1-0_0,0.0,0.0
2ClHf-1-2--1_0_0_-1-Iz-0.5_0,0.0,0.0
2ClHf-1-2-1_0_0_1--0.34_-0.67,0.0,0.0
2ClHf-1-2-1_0_0_1--0.66_-0.33,0.0,0.0
2ClHf-1-2-1_0_0_1--1.0_-1.0,0.0,0.0
2ClHf-1-2-1_0_0_1-0.5_0,0.0,0.0
2ClHf-1-2-1_0_0_1-0.79_0.58,0.0,0.0
2ClK-1-2-1_0_0_1--0.5_0,4.778,4.881867863
2ClPt-1-2--1_0_0_-1--0.67_-0.33,1.177,1.307933334
2ClPt-1-2--1_0_0_-1--1.33_-0.67,1.154,1.307933334
