2As8Cl8In13Te21-1,0.165,1.232646978,1.478712992
2As8Te8Pt19Cl27-1,1.166,1.307933334,1.478712992
2As8Br8Te8Cl19Pt19-1,0.93,1.307933334,1.237282246
1Cd9Mo13Br18Se26-1,1.343,1.321438186,3.069156178
1Cd9W13Br18Se26-1,1.077,1.237876337,3.069156178
1Cd9W13Cl18S26-1,1.568,1.533624078,3.868284768
1Ge9Mo13I18Te26-1,0.955,0.93183334,1.953958364
1Ge9W13I18Te26-1,0.632,0.727112918,1.953958364
1Hf9Mo13Se18S26-1,0.391,1.58038944,0.426561525
1Mg9Mo13I18Te26-1,1.004,0.93183334,3.272822082
1Zr9Mo13Se18S26-1,0.239,1.58038944,0.336549777
1Zr9W13Se18S26-1,0.261,1.533624078,0.336549777
1Ge9Mo16I18S32-1,1.478,1.58038944,1.953958364
1Pb9Mo16Br18Se32-1,0.307,1.321438186,2.004139519
1Pb9I18W19S38-1,0.717,1.533624078,1.49944992
1Pb9Br18B28N28-1,0.91,4.666851528,2.004139519
1Pb9I18C62-1,0.0,0.000300069,1.49944992
1Br9Sb9Mo13Te35-1,0.0,0.93183334,1.051692278
1Br9Sb9W13Te35-1,0.0,0.727112918,1.051692278
1Cl9Sb9Mo13Se35-1,0.065,1.321438186,1.17164036
1Cl9Sb9W13Se35-1,0.38,1.237876337,1.17164036
2Cl9Pt9C19-1,0.238,0.000300069,1.307933334
2Ga9S9C19-1,0.247,0.000300069,2.320546163
2In9Te9C28-1,0.25,0.000300069,1.232646978
1As9Br9Te9Mo13Se26-1,1.194,1.321438186,1.237282246
1As9Br9Te9W13Se26-1,0.852,1.237876337,1.237282246
1As9Cl9Te9W13Se26-1,0.76,1.237876337,1.478712992
3CdCl2H2Si2-1,1.087,2.171198904,3.868284768
1GeI2C6-1,0.001,0.000300069,1.953958364
1PbBr2C6H6-1,0.0,3.460110743,2.004139519
1BNC2-1,0.251,4.666851528,0.000300069
1BNC2H2-1,3.354,4.666851528,3.460110743
3CaPbBr2I2-1,1.365,3.537080409,2.004139519
1MoWS4-1,1.267,1.58038944,1.533624078
1MoWTe4-1,0.643,0.93183334,0.727112918
3AsClTeH2Si2-1,1.345,2.171198904,1.478712992
3AsClPtSe3-1,0.225,1.166654501,1.37343953
